,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
7,0.79,https://api.spotify.com/v1/audio-analysis/0ayyuGAXSdP5rLIOl499i5,0.535,192773,0.225,0ayyuGAXSdP5rLIOl499i5,0.0,7,0.0663,-11.547,1,0.0469,113.191,4,https://api.spotify.com/v1/tracks/0ayyuGAXSdP5rLIOl499i5,audio_features,spotify:track:0ayyuGAXSdP5rLIOl499i5,0.316
8,0.702,https://api.spotify.com/v1/audio-analysis/2g0el0npHhBaAK5gxpzQSZ,0.376,335933,0.177,2g0el0npHhBaAK5gxpzQSZ,2.66e-05,1,0.231,-12.293,1,0.0382,124.141,4,https://api.spotify.com/v1/tracks/2g0el0npHhBaAK5gxpzQSZ,audio_features,spotify:track:2g0el0npHhBaAK5gxpzQSZ,0.185
9,0.845,https://api.spotify.com/v1/audio-analysis/1Kf734dZp9R19feMtNLN2O,0.561,278667,0.33,1Kf734dZp9R19feMtNLN2O,0.0453,3,0.117,-12.922,0,0.0295,175.793,3,https://api.spotify.com/v1/tracks/1Kf734dZp9R19feMtNLN2O,audio_features,spotify:track:1Kf734dZp9R19feMtNLN2O,0.421
10,0.4,https://api.spotify.com/v1/audio-analysis/3Tc2TIFZ7sJorx8TKYAeJI,0.608,247333,0.517,3Tc2TIFZ7sJorx8TKYAeJI,0.0316,5,0.126,-11.699,1,0.0394,143.841,3,https://api.spotify.com/v1/tracks/3Tc2TIFZ7sJorx8TKYAeJI,audio_features,spotify:track:3Tc2TIFZ7sJorx8TKYAeJI,0.291
11,0.971,https://api.spotify.com/v1/audio-analysis/2M3P1K1j6iE8hrKBpbi6xW,0.25,215107,0.165,2M3P1K1j6iE8hrKBpbi6xW,0.483,7,0.0851,-18.418,0,0.0346,106.188,4,https://api.spotify.com/v1/tracks/2M3P1K1j6iE8hrKBpbi6xW,audio_features,spotify:track:2M3P1K1j6iE8hrKBpbi6xW,0.23
12,0.81,https://api.spotify.com/v1/audio-analysis/3WznSH1o61MOcqXimDwnae,0.367,223693,0.303,3WznSH1o61MOcqXimDwnae,0.086,7,0.0968,-13.466,0,0.0407,83.44,4,https://api.spotify.com/v1/tracks/3WznSH1o61MOcqXimDwnae,audio_features,spotify:track:3WznSH1o61MOcqXimDwnae,0.102
13,0.764,https://api.spotify.com/v1/audio-analysis/6zEvTa7abTIqh647FXXORS,0.47,206040,0.399,6zEvTa7abTIqh647FXXORS,0.101,3,0.11,-10.913,0,0.0274,78.035,4,https://api.spotify.com/v1/tracks/6zEvTa7abTIqh647FXXORS,audio_features,spotify:track:6zEvTa7abTIqh647FXXORS,0.198
14,0.948,https://api.spotify.com/v1/audio-analysis/5E7PkB9ys6nV2h3i3SZ5d0,0.368,225133,0.295,5E7PkB9ys6nV2h3i3SZ5d0,0.351,11,0.0948,-12.674,0,0.0296,95.199,4,https://api.spotify.com/v1/tracks/5E7PkB9ys6nV2h3i3SZ5d0,audio_features,spotify:track:5E7PkB9ys6nV2h3i3SZ5d0,0.186
15,0.921,https://api.spotify.com/v1/audio-analysis/6WOAg8hvHJzt1bENME956i,0.297,240547,0.257,6WOAg8hvHJzt1bENME956i,0.107,2,0.0963,-13.527,0,0.0287,167.263,4,https://api.spotify.com/v1/tracks/6WOAg8hvHJzt1bENME956i,audio_features,spotify:track:6WOAg8hvHJzt1bENME956i,0.138
16,0.973,https://api.spotify.com/v1/audio-analysis/5tSgR5c5pvtwhY37Wg43uY,0.419,91773,0.206,5tSgR5c5pvtwhY37Wg43uY,0.767,6,0.107,-13.94,0,0.0366,153.195,4,https://api.spotify.com/v1/tracks/5tSgR5c5pvtwhY37Wg43uY,audio_features,spotify:track:5tSgR5c5pvtwhY37Wg43uY,0.324
17,0.922,https://api.spotify.com/v1/audio-analysis/0WLVCrlWOc7FNvQgLoYa03,0.482,241120,0.378,0WLVCrlWOc7FNvQgLoYa03,0.008,8,0.194,-10.041,0,0.0301,123.035,4,https://api.spotify.com/v1/tracks/0WLVCrlWOc7FNvQgLoYa03,audio_features,spotify:track:0WLVCrlWOc7FNvQgLoYa03,0.331
18,0.939,https://api.spotify.com/v1/audio-analysis/0Fmcv1HK1jzo066T37TqdG,0.253,315200,0.264,0Fmcv1HK1jzo066T37TqdG,0.658,5,0.12,-14.399,0,0.0302,74.561,3,https://api.spotify.com/v1/tracks/0Fmcv1HK1jzo066T37TqdG,audio_features,spotify:track:0Fmcv1HK1jzo066T37TqdG,0.13
19,0.585,https://api.spotify.com/v1/audio-analysis/1683qwVsVPrNQueYT9aMBm,0.499,179160,0.901,1683qwVsVPrNQueYT9aMBm,1.08e-06,4,0.677,-5.537,1,0.211,112.663,4,https://api.spotify.com/v1/tracks/1683qwVsVPrNQueYT9aMBm,audio_features,spotify:track:1683qwVsVPrNQueYT9aMBm,0.642
0,0.195,https://api.spotify.com/v1/audio-analysis/59piNvROKkBAdsot8cjz72,0.842,230227,0.398,59piNvROKkBAdsot8cjz72,0.00594,7,0.129,-12.831,1,0.117,119.703,4,https://api.spotify.com/v1/tracks/59piNvROKkBAdsot8cjz72,audio_features,spotify:track:59piNvROKkBAdsot8cjz72,0.675
1,0.352,https://api.spotify.com/v1/audio-analysis/2o79botVUBSnA7bKTXT4U3,0.662,307693,0.88,2o79botVUBSnA7bKTXT4U3,0.0157,0,0.106,-5.451,0,0.0528,126.883,4,https://api.spotify.com/v1/tracks/2o79botVUBSnA7bKTXT4U3,audio_features,spotify:track:2o79botVUBSnA7bKTXT4U3,0.862
2,0.335,https://api.spotify.com/v1/audio-analysis/6s5hHr8EhNPZWDVXHBPcEC,0.62,243147,0.802,6s5hHr8EhNPZWDVXHBPcEC,5.88e-05,5,0.0258,-5.746,1,0.107,175.584,4,https://api.spotify.com/v1/tracks/6s5hHr8EhNPZWDVXHBPcEC,audio_features,spotify:track:6s5hHr8EhNPZWDVXHBPcEC,0.955
3,0.00966,https://api.spotify.com/v1/audio-analysis/1x6nDGdkdf5aK5n1HKzO48,0.666,195947,0.491,1x6nDGdkdf5aK5n1HKzO48,0.442,6,0.0815,-10.981,0,0.055,106.836,4,https://api.spotify.com/v1/tracks/1x6nDGdkdf5aK5n1HKzO48,audio_features,spotify:track:1x6nDGdkdf5aK5n1HKzO48,0.4
4,0.308,https://api.spotify.com/v1/audio-analysis/25DnF94qFH6QswNLVsYfBX,0.789,295827,0.434,25DnF94qFH6QswNLVsYfBX,0.42,10,0.0524,-12.979,1,0.137,112.716,4,https://api.spotify.com/v1/tracks/25DnF94qFH6QswNLVsYfBX,audio_features,spotify:track:25DnF94qFH6QswNLVsYfBX,0.576
5,0.41,https://api.spotify.com/v1/audio-analysis/7GSRWFN6ThzMKGh6vqBZ1u,0.714,279360,0.71,7GSRWFN6ThzMKGh6vqBZ1u,0.0,6,0.0651,-5.725,1,0.0366,113.95,4,https://api.spotify.com/v1/tracks/7GSRWFN6ThzMKGh6vqBZ1u,audio_features,spotify:track:7GSRWFN6ThzMKGh6vqBZ1u,0.83
6,0.106,https://api.spotify.com/v1/audio-analysis/2Oriui2sEnGW2ZG0gYsWPx,0.709,397627,0.482,2Oriui2sEnGW2ZG0gYsWPx,4.75e-06,10,0.0913,-9.223,1,0.116,112.511,4,https://api.spotify.com/v1/tracks/2Oriui2sEnGW2ZG0gYsWPx,audio_features,spotify:track:2Oriui2sEnGW2ZG0gYsWPx,0.448
7,0.546,https://api.spotify.com/v1/audio-analysis/7L5JhILvqSGXIsTXEGF5Eq,0.707,257947,0.398,7L5JhILvqSGXIsTXEGF5Eq,0.251,4,0.075,-14.08,1,0.0428,106.601,4,https://api.spotify.com/v1/tracks/7L5JhILvqSGXIsTXEGF5Eq,audio_features,spotify:track:7L5JhILvqSGXIsTXEGF5Eq,0.73
8,0.138,https://api.spotify.com/v1/audio-analysis/0RBBDmnAD8hvxLTu8qacUY,0.705,215533,0.529,0RBBDmnAD8hvxLTu8qacUY,0.597,10,0.0454,-13.695,1,0.0615,115.252,4,https://api.spotify.com/v1/tracks/0RBBDmnAD8hvxLTu8qacUY,audio_features,spotify:track:0RBBDmnAD8hvxLTu8qacUY,0.51
9,0.465,https://api.spotify.com/v1/audio-analysis/7sjYzHb6IEQelfcG52hM28,0.392,221213,0.677,7sjYzHb6IEQelfcG52hM28,1.13e-05,2,0.16,-5.689,1,0.0343,94.213,4,https://api.spotify.com/v1/tracks/7sjYzHb6IEQelfcG52hM28,audio_features,spotify:track:7sjYzHb6IEQelfcG52hM28,0.377
10,0.328,https://api.spotify.com/v1/audio-analysis/4gObmYP7mSts7Nn3HVZ7Ry,0.378,296773,0.699,4gObmYP7mSts7Nn3HVZ7Ry,2.25e-05,6,0.561,-8.139,0,0.111,171.322,4,https://api.spotify.com/v1/tracks/4gObmYP7mSts7Nn3HVZ7Ry,audio_features,spotify:track:4gObmYP7mSts7Nn3HVZ7Ry,0.464
11,0.00634,https://api.spotify.com/v1/audio-analysis/6w1eU8OL6uVogJ2U8S2fcK,0.433,236367,0.859,6w1eU8OL6uVogJ2U8S2fcK,0.00326,8,0.0812,-7.377,0,0.0316,95.974,4,https://api.spotify.com/v1/tracks/6w1eU8OL6uVogJ2U8S2fcK,audio_features,spotify:track:6w1eU8OL6uVogJ2U8S2fcK,0.935
12,0.36,https://api.spotify.com/v1/audio-analysis/5R9nkf4JOWkOHGSPtsyUVz,0.432,303907,0.392,5R9nkf4JOWkOHGSPtsyUVz,0.000156,9,0.116,-9.318,1,0.0415,139.329,4,https://api.spotify.com/v1/tracks/5R9nkf4JOWkOHGSPtsyUVz,audio_features,spotify:track:5R9nkf4JOWkOHGSPtsyUVz,0.263
13,0.266,https://api.spotify.com/v1/audio-analysis/3KpqmoNotNARaVO1D2woYf,0.389,221053,0.714,3KpqmoNotNARaVO1D2woYf,0.0228,9,0.0752,-7.405,1,0.0723,165.174,4,https://api.spotify.com/v1/tracks/3KpqmoNotNARaVO1D2woYf,audio_features,spotify:track:3KpqmoNotNARaVO1D2woYf,0.677
14,0.8,https://api.spotify.com/v1/audio-analysis/1lv3Xfd3c1StLh0OPiLm7E,0.641,205987,0.227,1lv3Xfd3c1StLh0OPiLm7E,4.89e-05,5,0.106,-8.471,1,0.0273,72.423,4,https://api.spotify.com/v1/tracks/1lv3Xfd3c1StLh0OPiLm7E,audio_features,spotify:track:1lv3Xfd3c1StLh0OPiLm7E,0.214
15,0.223,https://api.spotify.com/v1/audio-analysis/62e93Vp7rExrTfzgTMIZg6,0.388,179983,0.965,62e93Vp7rExrTfzgTMIZg6,0.402,0,0.308,-4.49,1,0.0459,145.211,4,https://api.spotify.com/v1/tracks/62e93Vp7rExrTfzgTMIZg6,audio_features,spotify:track:62e93Vp7rExrTfzgTMIZg6,0.846
16,0.956,https://api.spotify.com/v1/audio-analysis/703WAiGZhfi5Oqc72Q5QAS,0.471,220293,0.159,703WAiGZhfi5Oqc72Q5QAS,2.9e-05,4,0.149,-12.978,1,0.0284,69.618,4,https://api.spotify.com/v1/tracks/703WAiGZhfi5Oqc72Q5QAS,audio_features,spotify:track:703WAiGZhfi5Oqc72Q5QAS,0.168
17,0.286,https://api.spotify.com/v1/audio-analysis/1VSXkY88ZN9sfTZUaBzC82,0.262,264547,0.434,1VSXkY88ZN9sfTZUaBzC82,0.000732,9,0.14,-5.785,1,0.0261,163.275,4,https://api.spotify.com/v1/tracks/1VSXkY88ZN9sfTZUaBzC82,audio_features,spotify:track:1VSXkY88ZN9sfTZUaBzC82,0.125
18,0.0174,https://api.spotify.com/v1/audio-analysis/4oJfaRfP5PkHK9StG7Ndcb,0.678,168880,0.851,4oJfaRfP5PkHK9StG7Ndcb,0.00831,9,0.0924,-4.235,1,0.0331,125.709,4,https://api.spotify.com/v1/tracks/4oJfaRfP5PkHK9StG7Ndcb,audio_features,spotify:track:4oJfaRfP5PkHK9StG7Ndcb,0.734
19,0.571,https://api.spotify.com/v1/audio-analysis/4NZrZgrRoR4GwR7flWOXRI,0.765,129600,0.327,4NZrZgrRoR4GwR7flWOXRI,0.0479,6,0.0787,-8.029,1,0.277,74.931,4,https://api.spotify.com/v1/tracks/4NZrZgrRoR4GwR7flWOXRI,audio_features,spotify:track:4NZrZgrRoR4GwR7flWOXRI,0.292
0,0.708,https://api.spotify.com/v1/audio-analysis/3aauaXWRgwCMoykMbI0Jq1,0.717,185520,0.577,3aauaXWRgwCMoykMbI0Jq1,0.00428,8,0.0899,-5.436,1,0.0491,104.927,3,https://api.spotify.com/v1/tracks/3aauaXWRgwCMoykMbI0Jq1,audio_features,spotify:track:3aauaXWRgwCMoykMbI0Jq1,0.235
1,0.614,https://api.spotify.com/v1/audio-analysis/6MiVIH3fQlmz44jGx2DXn4,0.532,181467,0.178,6MiVIH3fQlmz44jGx2DXn4,0.14,9,0.0985,-9.754,0,0.0541,149.879,3,https://api.spotify.com/v1/tracks/6MiVIH3fQlmz44jGx2DXn4,audio_features,spotify:track:6MiVIH3fQlmz44jGx2DXn4,0.103
2,0.241,https://api.spotify.com/v1/audio-analysis/7tZdkPtebOG29TzPPHlsem,0.688,144000,0.349,7tZdkPtebOG29TzPPHlsem,0.685,6,0.374,-7.182,0,0.27,169.773,4,https://api.spotify.com/v1/tracks/7tZdkPtebOG29TzPPHlsem,audio_features,spotify:track:7tZdkPtebOG29TzPPHlsem,0.433
3,0.14,https://api.spotify.com/v1/audio-analysis/6gGBL1uMBcNUOzSYfKreID,0.825,140973,0.304,6gGBL1uMBcNUOzSYfKreID,0.000498,5,0.147,-11.597,1,0.101,84.927,4,https://api.spotify.com/v1/tracks/6gGBL1uMBcNUOzSYfKreID,audio_features,spotify:track:6gGBL1uMBcNUOzSYfKreID,0.3
4,0.288,https://api.spotify.com/v1/audio-analysis/3lML37ujKr8GdxQqCYkCoz,0.74,168000,0.415,3lML37ujKr8GdxQqCYkCoz,0.534,0,0.103,-11.429,1,0.0594,89.997,4,https://api.spotify.com/v1/tracks/3lML37ujKr8GdxQqCYkCoz,audio_features,spotify:track:3lML37ujKr8GdxQqCYkCoz,0.153
5,0.762,https://api.spotify.com/v1/audio-analysis/4uj4utePoGkOSAkAIFNAB9,0.785,186053,0.489,4uj4utePoGkOSAkAIFNAB9,0.00104,7,0.258,-7.122,1,0.0573,129.911,4,https://api.spotify.com/v1/tracks/4uj4utePoGkOSAkAIFNAB9,audio_features,spotify:track:4uj4utePoGkOSAkAIFNAB9,0.468
6,0.391,https://api.spotify.com/v1/audio-analysis/0IZRLxomNJV9mb13uVJ2Lj,0.343,171493,0.651,0IZRLxomNJV9mb13uVJ2Lj,0.0,7,0.25,-6.378,1,0.0933,179.662,3,https://api.spotify.com/v1/tracks/0IZRLxomNJV9mb13uVJ2Lj,audio_features,spotify:track:0IZRLxomNJV9mb13uVJ2Lj,0.521
7,0.616,https://api.spotify.com/v1/audio-analysis/16mrdTSWwfVfOiZNw84tQC,0.387,193813,0.62,16mrdTSWwfVfOiZNw84tQC,0.0,6,0.0827,-4.204,1,0.0811,97.402,3,https://api.spotify.com/v1/tracks/16mrdTSWwfVfOiZNw84tQC,audio_features,spotify:track:16mrdTSWwfVfOiZNw84tQC,0.405
8,0.156,https://api.spotify.com/v1/audio-analysis/6ytwjgwBRxYTUxYJbbkCtf,0.894,196128,0.334,6ytwjgwBRxYTUxYJbbkCtf,0.782,4,0.105,-7.852,0,0.0838,93.025,4,https://api.spotify.com/v1/tracks/6ytwjgwBRxYTUxYJbbkCtf,audio_features,spotify:track:6ytwjgwBRxYTUxYJbbkCtf,0.346
9,0.0187,https://api.spotify.com/v1/audio-analysis/30Ek6vDZ77PWTQS9HiV3xB,0.897,278400,0.692,30Ek6vDZ77PWTQS9HiV3xB,0.728,11,0.0603,-4.985,0,0.0492,125.024,4,https://api.spotify.com/v1/tracks/30Ek6vDZ77PWTQS9HiV3xB,audio_features,spotify:track:30Ek6vDZ77PWTQS9HiV3xB,0.607
10,0.00112,https://api.spotify.com/v1/audio-analysis/0oUTyBEY3NQzmu2VuoKpSH,0.905,264000,0.838,0oUTyBEY3NQzmu2VuoKpSH,0.839,6,0.608,-6.838,1,0.0499,126.007,4,https://api.spotify.com/v1/tracks/0oUTyBEY3NQzmu2VuoKpSH,audio_features,spotify:track:0oUTyBEY3NQzmu2VuoKpSH,0.464
11,0.0256,https://api.spotify.com/v1/audio-analysis/0kZcHYeRz2flAMkUTmUrjq,0.794,217218,0.914,0kZcHYeRz2flAMkUTmUrjq,0.0622,11,0.0502,-5.963,0,0.0511,133.015,4,https://api.spotify.com/v1/tracks/0kZcHYeRz2flAMkUTmUrjq,audio_features,spotify:track:0kZcHYeRz2flAMkUTmUrjq,0.743
12,0.22,https://api.spotify.com/v1/audio-analysis/3UItVZw258EIbQ4Sbz2uR3,0.907,196000,0.633,3UItVZw258EIbQ4Sbz2uR3,0.142,2,0.0585,-7.516,1,0.107,128.011,4,https://api.spotify.com/v1/tracks/3UItVZw258EIbQ4Sbz2uR3,audio_features,spotify:track:3UItVZw258EIbQ4Sbz2uR3,0.146
13,0.0809,https://api.spotify.com/v1/audio-analysis/2dxsHAn6xd5o2GdXo5Nqde,0.937,276000,0.779,2dxsHAn6xd5o2GdXo5Nqde,0.0823,9,0.0301,-5.296,0,0.238,127.065,4,https://api.spotify.com/v1/tracks/2dxsHAn6xd5o2GdXo5Nqde,audio_features,spotify:track:2dxsHAn6xd5o2GdXo5Nqde,0.668
14,0.0093,https://api.spotify.com/v1/audio-analysis/2JG6E2SBeZLPKvG4LNV2Dm,0.837,282000,0.897,2JG6E2SBeZLPKvG4LNV2Dm,0.567,9,0.0385,-6.327,1,0.0553,124.005,4,https://api.spotify.com/v1/tracks/2JG6E2SBeZLPKvG4LNV2Dm,audio_features,spotify:track:2JG6E2SBeZLPKvG4LNV2Dm,0.694
15,0.00196,https://api.spotify.com/v1/audio-analysis/5nOMQHc6AviQTzylJWbMHf,0.898,249600,0.815,5nOMQHc6AviQTzylJWbMHf,0.704,10,0.0915,-5.091,0,0.153,124.997,4,https://api.spotify.com/v1/tracks/5nOMQHc6AviQTzylJWbMHf,audio_features,spotify:track:5nOMQHc6AviQTzylJWbMHf,0.286
16,0.000384,https://api.spotify.com/v1/audio-analysis/2dFskTrmBfRPuPma3p0KAO,0.803,236200,0.759,2dFskTrmBfRPuPma3p0KAO,0.14,8,0.0728,-5.805,0,0.0501,126.018,4,https://api.spotify.com/v1/tracks/2dFskTrmBfRPuPma3p0KAO,audio_features,spotify:track:2dFskTrmBfRPuPma3p0KAO,0.318
17,0.0111,https://api.spotify.com/v1/audio-analysis/0ncvJDNQQQweqMjIVOLXyP,0.805,289000,0.991,0ncvJDNQQQweqMjIVOLXyP,0.82,11,0.0188,-5.242,0,0.0553,127.011,4,https://api.spotify.com/v1/tracks/0ncvJDNQQQweqMjIVOLXyP,audio_features,spotify:track:0ncvJDNQQQweqMjIVOLXyP,0.703
18,0.00487,https://api.spotify.com/v1/audio-analysis/5wNTcdpETXNiviLYSZA7ps,0.786,263554,0.88,5wNTcdpETXNiviLYSZA7ps,0.81,0,0.152,-6.197,1,0.0672,126.006,4,https://api.spotify.com/v1/tracks/5wNTcdpETXNiviLYSZA7ps,audio_features,spotify:track:5wNTcdpETXNiviLYSZA7ps,0.924
19,0.0457,https://api.spotify.com/v1/audio-analysis/7BJ2UGLYgtxQ15d0fe2hJy,0.789,172800,0.876,7BJ2UGLYgtxQ15d0fe2hJy,0.0326,0,0.172,-4.008,1,0.176,124.963,4,https://api.spotify.com/v1/tracks/7BJ2UGLYgtxQ15d0fe2hJy,audio_features,spotify:track:7BJ2UGLYgtxQ15d0fe2hJy,0.512
0,0.106,https://api.spotify.com/v1/audio-analysis/3ajiUFrVUHsmU5F2pv3kzd,0.524,161973,0.913,3ajiUFrVUHsmU5F2pv3kzd,0.000131,3,0.177,-3.069,0,0.05,123.936,4,https://api.spotify.com/v1/tracks/3ajiUFrVUHsmU5F2pv3kzd,audio_features,spotify:track:3ajiUFrVUHsmU5F2pv3kzd,0.644
1,0.0268,https://api.spotify.com/v1/audio-analysis/6F3rgQfSns1slUnMfHXjOA,0.624,157452,0.923,6F3rgQfSns1slUnMfHXjOA,0.000228,9,0.0509,-5.449,0,0.0335,124.994,4,https://api.spotify.com/v1/tracks/6F3rgQfSns1slUnMfHXjOA,audio_features,spotify:track:6F3rgQfSns1slUnMfHXjOA,0.402
2,0.0218,https://api.spotify.com/v1/audio-analysis/2V73TUbn12fdxAWYPIo0be,0.772,157920,0.936,2V73TUbn12fdxAWYPIo0be,0.0119,1,0.304,-4.99,1,0.0563,124.973,4,https://api.spotify.com/v1/tracks/2V73TUbn12fdxAWYPIo0be,audio_features,spotify:track:2V73TUbn12fdxAWYPIo0be,0.642
3,0.00896,https://api.spotify.com/v1/audio-analysis/6RXdg3NwyLU5pHUwkZq6VA,0.643,195333,0.87,6RXdg3NwyLU5pHUwkZq6VA,3.66e-05,11,0.0584,-5.035,1,0.0567,124.961,4,https://api.spotify.com/v1/tracks/6RXdg3NwyLU5pHUwkZq6VA,audio_features,spotify:track:6RXdg3NwyLU5pHUwkZq6VA,0.193
4,0.0223,https://api.spotify.com/v1/audio-analysis/2GoLbyGzBYqDBq65hWs5ml,0.711,226562,0.798,2GoLbyGzBYqDBq65hWs5ml,1.71e-05,2,0.185,-4.115,0,0.0577,124.967,4,https://api.spotify.com/v1/tracks/2GoLbyGzBYqDBq65hWs5ml,audio_features,spotify:track:2GoLbyGzBYqDBq65hWs5ml,0.641
5,0.0325,https://api.spotify.com/v1/audio-analysis/1zzOMDmkRZy0g9f4JTAZKn,0.663,175000,0.905,1zzOMDmkRZy0g9f4JTAZKn,0.0,1,0.333,-3.781,0,0.0511,125.996,4,https://api.spotify.com/v1/tracks/1zzOMDmkRZy0g9f4JTAZKn,audio_features,spotify:track:1zzOMDmkRZy0g9f4JTAZKn,0.397
6,0.0457,https://api.spotify.com/v1/audio-analysis/1Ia6PdR6P38gDGEtmdhb11,0.711,152964,0.892,1Ia6PdR6P38gDGEtmdhb11,0.000641,0,0.12,-3.918,1,0.0382,124.059,4,https://api.spotify.com/v1/tracks/1Ia6PdR6P38gDGEtmdhb11,audio_features,spotify:track:1Ia6PdR6P38gDGEtmdhb11,0.304
7,0.0103,https://api.spotify.com/v1/audio-analysis/4HgFjSzcLbVb5XgzfhvlVx,0.738,171429,0.864,4HgFjSzcLbVb5XgzfhvlVx,0.000104,0,0.0847,-3.228,1,0.0864,125.946,4,https://api.spotify.com/v1/tracks/4HgFjSzcLbVb5XgzfhvlVx,audio_features,spotify:track:4HgFjSzcLbVb5XgzfhvlVx,0.397
8,0.00257,https://api.spotify.com/v1/audio-analysis/70TzAfCFzJdF8Mf595uiAh,0.666,186964,0.768,70TzAfCFzJdF8Mf595uiAh,0.00706,8,0.298,-4.858,1,0.0447,126.036,4,https://api.spotify.com/v1/tracks/70TzAfCFzJdF8Mf595uiAh,audio_features,spotify:track:70TzAfCFzJdF8Mf595uiAh,0.523
9,0.00783,https://api.spotify.com/v1/audio-analysis/01fVbxyW9y2oKdXvg56uE5,0.847,232211,0.934,01fVbxyW9y2oKdXvg56uE5,0.494,9,0.0797,-5.381,1,0.0442,126.035,4,https://api.spotify.com/v1/tracks/01fVbxyW9y2oKdXvg56uE5,audio_features,spotify:track:01fVbxyW9y2oKdXvg56uE5,0.863
10,0.00338,https://api.spotify.com/v1/audio-analysis/3IVjcQvCFu1Bo7Kq3WRlNn,0.754,280952,0.833,3IVjcQvCFu1Bo7Kq3WRlNn,0.54,10,0.0666,-5.143,0,0.0428,126.031,4,https://api.spotify.com/v1/tracks/3IVjcQvCFu1Bo7Kq3WRlNn,audio_features,spotify:track:3IVjcQvCFu1Bo7Kq3WRlNn,0.105
11,0.00989,https://api.spotify.com/v1/audio-analysis/6YeARf12na5XqbBmD2Ksjd,0.709,240122,0.788,6YeARf12na5XqbBmD2Ksjd,0.827,7,0.0882,-7.142,0,0.0344,125.005,4,https://api.spotify.com/v1/tracks/6YeARf12na5XqbBmD2Ksjd,audio_features,spotify:track:6YeARf12na5XqbBmD2Ksjd,0.672
12,0.00221,https://api.spotify.com/v1/audio-analysis/0q539WCnRoYHi3UnrH57cg,0.69,223286,0.992,0q539WCnRoYHi3UnrH57cg,0.649,1,0.547,-1.718,1,0.0734,126.001,4,https://api.spotify.com/v1/tracks/0q539WCnRoYHi3UnrH57cg,audio_features,spotify:track:0q539WCnRoYHi3UnrH57cg,0.503
13,0.014,https://api.spotify.com/v1/audio-analysis/1wOvNC0xGchNUO2qZVcbPT,0.751,279360,0.797,1wOvNC0xGchNUO2qZVcbPT,0.675,1,0.0711,-4.421,1,0.0592,125.009,4,https://api.spotify.com/v1/tracks/1wOvNC0xGchNUO2qZVcbPT,audio_features,spotify:track:1wOvNC0xGchNUO2qZVcbPT,0.653
14,0.0455,https://api.spotify.com/v1/audio-analysis/5oyfcSL66oAb1kuIopEPyB,0.87,217187,0.872,5oyfcSL66oAb1kuIopEPyB,0.763,6,0.0662,-2.245,1,0.0543,123.993,4,https://api.spotify.com/v1/tracks/5oyfcSL66oAb1kuIopEPyB,audio_features,spotify:track:5oyfcSL66oAb1kuIopEPyB,0.266
15,0.00299,https://api.spotify.com/v1/audio-analysis/34dXgQesbvLS0SzbcEy5mn,0.765,228750,0.865,34dXgQesbvLS0SzbcEy5mn,0.158,9,0.0978,-4.447,0,0.104,127.978,4,https://api.spotify.com/v1/tracks/34dXgQesbvLS0SzbcEy5mn,audio_features,spotify:track:34dXgQesbvLS0SzbcEy5mn,0.367
16,0.0523,https://api.spotify.com/v1/audio-analysis/16puCweE0tSl7YAhNKB3MR,0.747,242841,0.889,16puCweE0tSl7YAhNKB3MR,0.000496,8,0.12,-5.995,1,0.0896,125.957,4,https://api.spotify.com/v1/tracks/16puCweE0tSl7YAhNKB3MR,audio_features,spotify:track:16puCweE0tSl7YAhNKB3MR,0.503
17,0.032,https://api.spotify.com/v1/audio-analysis/0wYFM3YnWjpXToYuEOvCaZ,0.731,187742,0.978,0wYFM3YnWjpXToYuEOvCaZ,0.109,7,0.387,-4.051,0,0.111,124.014,4,https://api.spotify.com/v1/tracks/0wYFM3YnWjpXToYuEOvCaZ,audio_features,spotify:track:0wYFM3YnWjpXToYuEOvCaZ,0.802
18,0.0251,https://api.spotify.com/v1/audio-analysis/7iU56dvI0OwSkWaBBwjjNg,0.84,215238,0.833,7iU56dvI0OwSkWaBBwjjNg,0.0146,8,0.111,-5.992,1,0.135,126.047,4,https://api.spotify.com/v1/tracks/7iU56dvI0OwSkWaBBwjjNg,audio_features,spotify:track:7iU56dvI0OwSkWaBBwjjNg,0.64
19,0.137,https://api.spotify.com/v1/audio-analysis/0JRBZ5RZGLhZKUoDIgaxQc,0.432,268640,0.862,0JRBZ5RZGLhZKUoDIgaxQc,0.015,6,0.316,-6.088,0,0.0701,83.005,4,https://api.spotify.com/v1/tracks/0JRBZ5RZGLhZKUoDIgaxQc,audio_features,spotify:track:0JRBZ5RZGLhZKUoDIgaxQc,0.699
0,0.811,https://api.spotify.com/v1/audio-analysis/2st24VONuY9hqiGAPkhyua,0.54,279347,0.359,2st24VONuY9hqiGAPkhyua,0.907,2,0.0878,-12.122,1,0.0337,113.376,4,https://api.spotify.com/v1/tracks/2st24VONuY9hqiGAPkhyua,audio_features,spotify:track:2st24VONuY9hqiGAPkhyua,0.2
1,0.00338,https://api.spotify.com/v1/audio-analysis/0Lo6q647IUY2xo2kZZszw2,0.522,228933,0.892,0Lo6q647IUY2xo2kZZszw2,0.00461,11,0.279,-6.961,0,0.037,86.763,4,https://api.spotify.com/v1/tracks/0Lo6q647IUY2xo2kZZszw2,audio_features,spotify:track:0Lo6q647IUY2xo2kZZszw2,0.898
